# 化学式/元素 自定义词库(由 chemical(7) 微软全拼 v7 转换, 格式: 词	q'y	权重)
# 用法: 打术语全拼出化学式(如 an'gen->NH₄⁺); 打元素符号或拼音出元素名(ac/锕->锕)
K₂HPO₄	lin'suan'qing'er'jia	100
3s²3p⁴	liu	100
S	liu	100
S₂	liu	100
S₈	liu	100
硫	liu	100
S₂O₃²⁻	liu'dai'liu'suan'gen	100
Na₂S₂O₃	liu'dai'liu'suan'na	100
Na₂S	liu'hua'jian	100
Na₂S	liu'hua'na	100
H₂S	liu'hua'qing	100
FeS	liu'hua'tie	100
CuS	liu'hua'tong	100
Cu₂S	liu'hua'ya'tong	100
Ag₂S	liu'hua'yin	100
S²⁻	liu'li'zi	100
SCN⁻	liu'qing'gen	100
SCN⁻	liu'qing'gen'li'zi	100
KSCN	liu'qing'hua'jia	100
Fe(SCN)₃	liu'qing'hua'tie	100
H₂SO₄	liu'suan	100
(NH₄)₂SO₄	liu'suan'an	100
BaSO₄	liu'suan'bei	100
CaSO₄	liu'suan'gai	100
SO₄²⁻	liu'suan'gen	100
K₂SO₄	liu'suan'jia	100
Al₂(SO₄)₃	liu'suan'lv	100
KAl(SO₄)₂	liu'suan'lv'jia	100
KAl(SO₄)₂·12H₂O	liu'suan'lv'jia	100
MgSO₄	liu'suan'mei	100
MnSO₄	liu'suan'meng	100
Na₂SO₄	liu'suan'na	100
PbSO₄	liu'suan'qian	100
HSO₄⁻	liu'suan'qing'gen	100
KHSO₄	liu'suan'qing'jia	100
NaHSO₄	liu'suan'qing'na	100
Fe₂ (SO₄)₃	liu'suan'tie	100
CuSO₄	liu'suan'tong	100
CuSO₄·5H₂O	liu'suan'tong	100
—OSO₂O—	liu'suan'xian	100
ZnSO₄	liu'suan'xin	100
FeSO₄	liu'suan'ya'tie	100
FeSO₄·7H₂O	liu'suan'ya'tie	100
Ag₂SO₄	liu'suan'yin	100
—SO₂—	liu'xian	100
铹	lr	100
4f¹⁴5d¹6s²	lu	100
6d²7s²	lu	100
Lu	lu	100
Rf	lu	100
镥	lu	100
Rg	lun	100
3s²3p¹	lv	100
3s²3p⁵	lv	100
Al	lv	100
Cl	lv	100
Cl₂	lv	100
氯	lv	100
铝	lv	100
C₆H₅Cl	lv'ben	100
CH₃CH₂CH₂Cl	lv'bing'wan	100
FeSO₄·7H₂O	lv'fan	100
CHCl₃	lv'fang	100
NH₄Cl	lv'hua'an	100
BaCl₂	lv'hua'bei	100
CaCl₂	lv'hua'gai	100
KCl	lv'hua'jia	100
LiCl	lv'hua'li	100
AlCl₃	lv'hua'lv	100
MgCl₂	lv'hua'mei	100
MnCl₂	lv'hua'meng	100
NaCl	lv'hua'na	100
HCl	lv'hua'qing	100
FeCl₃	lv'hua'tie	100
CuCl₂	lv'hua'tong	100
ZnCl₂	lv'hua'xin	100
FeCl₂	lv'hua'ya'tie	100
CuCl	lv'hua'ya'tong	100
